STACST,TIME,P,T1,T2,C1,C2,SBE43F,SBE43U,S1,S2,Cstar,V0,V1,V2,V3,V4,V5,V6,V7,DepthSM,Lat,Lon,Scan
VARCHAR,sec,dbar,degC,degC,mS/cm,mS/cm,volt,uMol/Kg,PSU,PSU,%,volt,volt,volt,volt,volt,volt,volt,volt,m,deg,deg,count
01401.cnv,  1456118549,   0.104,  2.6075,  2.5412, 0.0004, 0.0091,2.4200,433.999, 0.0003, 0.0063, 75.9010, 3.5495, 0.1526, 0.0842, 0.7228, 4.9915, 2.4200, 1.5543, 0.5629,   0.103, -61.99998,  82.00080,  7957
01401.cnv,  1456118549,   0.104,  2.6081,  2.5410, 0.0005, 0.0091,2.4225,434.549, 0.0003, 0.0063, 75.9010, 3.5495, 0.1526, 0.0842, 0.7228, 4.9915, 2.4225, 1.5543, 0.5629,   0.103, -61.99998,  82.00080,  7958
01401.cnv,  1456118549,   0.111,  2.6082,  2.5413, 0.0004, 0.0091,2.4200,433.991, 0.0003, 0.0063, 75.9010, 3.5495, 0.1526, 0.0842, 0.7228, 4.9915, 2.4200, 1.5531, 0.5617,   0.110, -61.99998,  82.00080,  7959
01401.cnv,  1456118549,   0.104,  2.6089,  2.5410, 0.0005, 0.0090,2.4225,434.539, 0.0003, 0.0062, 75.9010, 3.5495, 0.1526, 0.0842, 0.7228, 4.9915, 2.4225, 1.5543, 0.5617,   0.103, -61.99998,  82.00080,  7960
01401.cnv,  1456118549,   0.155,  2.6091,  2.5413, 0.0005, 0.0091,2.4200,433.981, 0.0003, 0.0063, 75.9010, 3.5495, 0.1526, 0.0842, 0.7228, 4.9915, 2.4200, 1.5543, 0.5617,   0.154, -61.99998,  82.00080,  7961
01401.cnv,  1456118549,   0.104,  2.6094,  2.5413, 0.0004, 0.0091,2.4225,434.533, 0.0003, 0.0063, 75.9010, 3.5495, 0.1526, 0.0842, 0.7228, 4.9915, 2.4225, 1.5543, 0.5617,   0.103, -61.99998,  82.00080,  7962
01401.cnv,  1456118549,   0.104,  2.6096,  2.5412, 0.0004, 0.0089,2.4200,433.972, 0.0003, 0.0062, 75.8744, 3.5482, 0.1526, 0.0842, 0.7228, 4.9915, 2.4200, 1.5531, 0.5604,   0.103, -61.99998,  82.00080,  7963
01401.cnv,  1456118549,   0.111,  2.6094,  2.5410, 0.0005, 0.0091,2.4212,434.254, 0.0003, 0.0063, 75.8744, 3.5482, 0.1526, 0.0842, 0.7228, 4.9915, 2.4212, 1.5543, 0.5604,   0.110, -61.99996,  82.00080,  7964
01401.cnv,  1456118549,   0.104,  2.6090,  2.5412, 0.0006, 0.0089,2.4200,433.980, 0.0004, 0.0062, 75.9010, 3.5495, 0.1526, 0.0842, 0.7228, 4.9915, 2.4200, 1.5543, 0.5617,   0.103, -61.99996,  82.00080,  7965
01401.cnv,  1456118549,   0.104,  2.6087,  2.5413, 0.0004, 0.0090,2.4200,433.983, 0.0003, 0.0062, 75.8744, 3.5482, 0.1526, 0.0842, 0.7228, 4.9915, 2.4200, 1.5543, 0.5604,   0.103, -61.99996,  82.00080,  7966
01401.cnv,  1456118549,   0.052,  2.6085,  2.5413, 0.0003, 0.0092,2.4200,433.984, 0.0002, 0.0064, 75.9010, 3.5495, 0.1526, 0.0842, 0.7228, 4.9915, 2.4200, 1.5543, 0.5617,   0.051, -61.99996,  82.00080,  7967
01401.cnv,  1456118549,   0.052,  2.6084,  2.5415, 0.0005, 0.0091,2.4200,433.985, 0.0003, 0.0063, 75.9010, 3.5495, 0.1526, 0.0794, 0.4933, 4.9915, 2.4200, 1.5543, 0.5617,   0.051, -61.99996,  82.00080,  7968
01401.cnv,  1456118549,   0.111,  2.6082,  2.5415, 0.0005, 0.0092,2.4200,433.991, 0.0003, 0.0064, 75.9010, 3.5495, 0.1526, 0.0745, 0.3065, 4.9915, 2.4200, 1.5543, 0.5617,   0.110, -61.99996,  82.00080,  7969
01401.cnv,  1456118549,   0.052,  2.6083,  2.5416, 0.0005, 0.0091,2.4212,434.265, 0.0003, 0.0063, 75.9275, 3.5507, 0.1526, 0.0745, 0.2735, 4.9915, 2.4212, 1.5543, 0.5617,   0.051, -61.99996,  82.00080,  7970
01401.cnv,  1456118549,   0.104,  2.6082,  2.5413, 0.0004, 0.0089,2.4200,433.991, 0.0003, 0.0062, 75.9275, 3.5507, 0.1526, 0.0745, 0.2845, 4.9915, 2.4200, 1.5543, 0.5604,   0.103, -61.99996,  82.00080,  7971
01401.cnv,  1456118549,   0.104,  2.6086,  2.5420, 0.0003, 0.0091,2.4200,433.986, 0.0002, 0.0063, 75.9275, 3.5507, 0.1526, 0.0745, 0.2918, 4.9915, 2.4200, 1.5531, 0.5604,   0.103, -61.99996,  82.00080,  7972
01401.cnv,  1456118549,   0.052,  2.6091,  2.5416, 0.0004, 0.0090,2.4212,434.254, 0.0003, 0.0062, 75.9275, 3.5507, 0.1526, 0.0745, 0.2930, 4.9915, 2.4212, 1.5531, 0.5604,   0.051, -61.99996,  82.00080,  7973
01401.cnv,  1456118549,  -0.052,  2.6091,  2.5420, 0.0005, 0.0091,2.4200,433.969, 0.0003, 0.0063, 75.9275, 3.5507, 0.1526, 0.0745, 0.2930, 4.5543, 2.4200, 1.5543, 0.5604,  -0.052, -61.99996,  82.00080,  7974
01401.cnv,  1456118550,   0.267,  2.6097,  2.5418, 0.0004, 0.0090,2.4200,433.980, 0.0003, 0.0062, 75.9275, 3.5507, 0.1148, 0.0745, 0.2918, 1.4420, 2.4200, 1.5543, 0.5604,   0.264, -61.99996,  82.00080,  7975
01401.cnv,  1456118550,   0.104,  2.6097,  2.5418, 0.0005, 0.0090,2.4200,433.970, 0.0003, 0.0062, 75.9275, 3.5507, 0.0464, 0.0745, 0.2918, 0.0000, 2.4200, 1.5543, 0.5604,   0.103, -61.99996,  82.00080,  7976
01401.cnv,  1456118550,   0.104,  2.6098,  2.5420, 0.0005, 0.0090,2.4225,434.527, 0.0003, 0.0062, 75.9010, 3.5495, 0.0256, 0.0745, 0.2918, 0.0000, 2.4225, 1.5543, 0.5604,   0.103, -61.99996,  82.00080,  7977
01401.cnv,  1456118550,   0.052,  2.6100,  2.5420, 0.0005, 0.0091,2.4200,433.963, 0.0003, 0.0063, 75.9275, 3.5507, 0.0269, 0.0745, 0.2918, 0.0000, 2.4200, 1.5531, 0.5604,   0.051, -61.99996,  82.00080,  7978
01401.cnv,  1456118550,   0.104,  2.6101,  2.5421, 0.0004, 0.0091,2.4200,433.965, 0.0003, 0.0063, 75.9275, 3.5507, 0.0305, 0.0745, 0.2918, 0.0501, 2.4200, 1.5531, 0.5604,   0.103, -61.99996,  82.00080,  7979
01401.cnv,  1456118550,   0.052,  2.6103,  2.5420, 0.0004, 0.0092,2.4200,433.959, 0.0003, 0.0064, 75.9275, 3.5507, 0.0305, 0.0745, 0.2918, 0.0537, 2.4200, 1.5543, 0.5604,   0.051, -61.99996,  82.00080,  7980
01401.cnv,  1456118550,   0.103,  2.6109,  2.5421, 0.0004, 0.0090,2.4200,433.955, 0.0003, 0.0062, 75.9275, 3.5507, 0.0305, 0.0745, 0.2918, 1.0098, 2.4200, 1.5543, 0.5604,   0.102, -61.99996,  82.00080,  7981
01401.cnv,  1456118550,   0.052,  2.6110,  2.5423, 0.0004, 0.0091,2.4225,434.509, 0.0003, 0.0063, 75.9275, 3.5507, 0.0305, 0.0745, 0.2918, 4.0293, 2.4225, 1.5543, 0.5617,   0.051, -61.99996,  82.00080,  7982
01401.cnv,  1456118550,   0.052,  2.6109,  2.5423, 0.0004, 0.0091,2.4200,433.952, 0.0003, 0.0063, 75.9275, 3.5507, 0.0305, 0.0745, 0.2918, 5.0000, 2.4200, 1.5543, 0.5604,   0.051, -61.99996,  82.00080,  7983
01401.cnv,  1456118550,   0.103,  2.6110,  2.5421, 0.0003, 0.0091,2.4212,434.233, 0.0002, 0.0063, 75.9275, 3.5507, 0.0305, 0.0745, 0.2918, 5.0000, 2.4212, 1.5531, 0.5604,   0.102, -61.99996,  82.00080,  7984
01401.cnv,  1456118550,   0.052,  2.6109,  2.5423, 0.0004, 0.0090,2.4200,433.952, 0.0003, 0.0062, 75.9275, 3.5507, 0.0305, 0.0745, 0.2918, 5.0000, 2.4200, 1.5543, 0.5617,   0.051, -61.99996,  82.00080,  7985
01401.cnv,  1456118550,   0.052,  2.6113,  2.5423, 0.0004, 0.0090,2.4200,433.946, 0.0003, 0.0062, 75.9275, 3.5507, 0.0305, 0.0745, 0.2918, 4.9829, 2.4200, 1.5543, 0.5617,   0.051, -61.99996,  82.00080,  7986
01401.cnv,  1456118550,   0.052,  2.6117,  2.5423, 0.0004, 0.0091,2.4200,433.941, 0.0003, 0.0063, 75.9275, 3.5507, 0.0305, 0.0745, 0.2918, 4.9841, 2.4200, 1.5543, 0.5617,   0.051, -61.99996,  82.00080,  7987
01401.cnv,  1456118550,   0.052,  2.6119,  2.5424, 0.0005, 0.0091,2.4200,433.938, 0.0003, 0.0063, 75.9275, 3.5507, 0.0305, 0.0745, 0.2918, 3.4237, 2.4200, 1.5543, 0.5617,   0.051, -61.99996,  82.00080,  7988
01401.cnv,  1456118550,   0.103,  2.6117,  2.5423, 0.0004, 0.0091,2.4200,433.944, 0.0003, 0.0063, 75.9275, 3.5507, 0.0305, 0.0745, 0.2918, 0.6667, 2.4200, 1.5543, 0.5617,   0.102, -61.99996,  82.00080,  7989
01401.cnv,  1456118550,   0.052,  2.6111,  2.5426, 0.0005, 0.0090,2.4225,434.507, 0.0003, 0.0062, 75.9540, 3.5519, 0.0305, 0.0745, 0.2918, 0.0000, 2.4225, 1.5543, 0.5617,   0.051, -61.99996,  82.00080,  7990
01401.cnv,  1456118550,   0.103,  2.6109,  2.5428, 0.0004, 0.0091,2.4200,433.955, 0.0003, 0.0063, 75.9275, 3.5507, 0.0305, 0.0745, 0.2918, 0.0000, 2.4200, 1.5543, 0.5604,   0.102, -61.99996,  82.00080,  7991
01401.cnv,  1456118550,   0.103,  2.6110,  2.5427, 0.0005, 0.0091,2.4200,433.954, 0.0003, 0.0063, 75.9540, 3.5519, 0.0305, 0.0745, 0.2918, 0.0391, 2.4200, 1.5543, 0.5604,   0.102, -61.99996,  82.00080,  7992
01401.cnv,  1456118550,   0.103,  2.6114,  2.5431, 0.0005, 0.0091,2.4200,433.947, 0.0003, 0.0063, 75.9540, 3.5519, 0.0305, 0.0745, 0.2821, 0.0708, 2.4200, 1.5543, 0.5604,   0.102, -61.99996,  82.00080,  7993
01401.cnv,  1456118550,   0.052,  2.6124,  2.5431, 0.0004, 0.0091,2.4200,433.931, 0.0003, 0.0063, 75.9540, 3.5519, 0.0305, 0.0720, 0.2515, 0.0672, 2.4200, 1.5543, 0.5604,   0.051, -61.99996,  82.00080,  7994
01401.cnv,  1456118550,   0.111,  2.6132,  2.5435, 0.0004, 0.0090,2.4200,433.925, 0.0003, 0.0062, 75.9540, 3.5519, 0.0305, 0.0708, 0.2405, 2.2527, 2.4200, 1.5543, 0.5604,   0.110, -61.99996,  82.00080,  7995
01401.cnv,  1456118550,   0.103,  2.6138,  2.5435, 0.0005, 0.0091,2.4225,434.473, 0.0003, 0.0063, 75.9540, 3.5519, 0.0305, 0.0708, 0.2405, 4.6630, 2.4225, 1.5543, 0.5592,   0.102, -61.99996,  82.00080,  7996
01401.cnv,  1456118550,   0.052,  2.6145,  2.5440, 0.0005, 0.0091,2.4200,433.903, 0.0003, 0.0063, 75.9540, 3.5519, 0.0305, 0.0708, 0.2418, 5.0000, 2.4200, 1.5543, 0.5580,   0.051, -61.99996,  82.00080,  7997
01401.cnv,  1456118550,   0.103,  2.6152,  2.5437, 0.0005, 0.0091,2.4200,433.897, 0.0003, 0.0063, 75.9540, 3.5519, 0.0305, 0.0708, 0.2418, 5.0000, 2.4200, 1.5543, 0.5580,   0.102, -61.99996,  82.00080,  7998
01401.cnv,  1456118551,   0.051,  2.6159,  2.5439, 0.0005, 0.0089,2.4200,433.885, 0.0003, 0.0061, 75.9540, 3.5519, 0.0305, 0.0708, 0.2418, 5.0000, 2.4200, 1.5543, 0.5568,   0.051, -61.99996,  82.00080,  7999
01401.cnv,  1456118551,   0.051,  2.6160,  2.5440, 0.0004, 0.0090,2.4225,434.442, 0.0003, 0.0062, 75.9540, 3.5519, 0.0305, 0.0708, 0.2418, 4.9817, 2.4225, 1.5543, 0.5568,   0.051, -61.99996,  82.00080,  8000
01401.cnv,  1456118551,  -0.334,  2.6147,  2.5443, 0.0006, 0.0091,2.4200,433.879, 0.0004, 0.0063, 75.9540, 3.5519, 0.0464, 0.0708, 0.2418, 4.9866, 2.4200, 1.5543, 0.5568,  -0.331, -61.99996,  82.00080,  8001
01401.cnv,  1456118551,  -0.497,  2.6140,  2.5443, 0.0006, 0.0092,2.4200,433.879, 0.0004, 0.0064, 75.9540, 3.5519, 0.0940, 0.0708, 0.2418, 4.9902, 2.4200, 1.5543, 0.5568,  -0.492, -61.99996,  82.00080,  8002
01401.cnv,  1456118551,   0.600,  2.6136,  2.5449, 0.0006, 0.0092,2.4212,434.225, 0.0004, 0.0064, 75.9275, 3.5507, 0.1123, 0.0708, 0.2418, 4.9915, 2.4212, 1.5543, 0.5556,   0.594, -61.99996,  82.00080,  8003
01401.cnv,  1456118551,  -0.008,  2.6143,  2.5448, 0.0004, 0.0092,2.4200,433.903, 0.0003, 0.0064, 75.9806, 3.5531, 0.1123, 0.0708, 0.2418, 4.9915, 2.4200, 1.5543, 0.5556,  -0.008, -61.99996,  82.00080,  8004
01401.cnv,  1456118551,   0.051,  2.6151,  2.5453, 0.0005, 0.0092,2.4200,433.895, 0.0003, 0.0064, 76.0868, 3.5580, 0.1099, 0.0708, 0.2418, 4.9915, 2.4200, 1.5543, 0.5556,   0.051, -61.99996,  82.00080,  8005
01401.cnv,  1456118551,   0.051,  2.6166,  2.5449, 0.0006, 0.0091,2.4200,433.876, 0.0004, 0.0063, 76.0868, 3.5580, 0.1087, 0.0708, 0.2418, 4.9915, 2.4200, 1.5543, 0.5556,   0.051, -61.99996,  82.00080,  8006
01401.cnv,  1456118551,   0.051,  2.6181,  2.5453, 0.0004, 0.0093,2.4200,433.855, 0.0003, 0.0064, 76.0868, 3.5580, 0.1099, 0.0708, 0.2418, 4.9915, 2.4200, 1.5543, 0.5543,   0.051, -61.99996,  82.00080,  8007
01401.cnv,  1456118551,   0.711,  2.6191,  2.5453, 0.0003, 0.0093,2.4212,434.159, 0.0003, 0.0064, 76.0602, 3.5568, 0.1099, 0.0708, 0.2418, 4.9915, 2.4212, 1.5543, 0.5543,   0.704, -61.99996,  82.00080,  8008
01401.cnv,  1456118551,   0.155,  2.6198,  2.5451, 0.0004, 0.0092,2.4200,433.838, 0.0003, 0.0064, 76.0868, 3.5580, 0.1099, 0.0708, 0.2418, 4.9915, 2.4200, 1.5543, 0.5543,   0.154, -61.99996,  82.00080,  8009
01401.cnv,  1456118551,   0.377,  2.6206,  2.5448, 0.0005, 0.0092,2.4225,434.398, 0.0003, 0.0064, 76.1929, 3.5629, 0.1099, 0.0708, 0.2418, 4.9915, 2.4225, 1.5543, 0.5543,   0.374, -61.99996,  82.00080,  8010
01401.cnv,  1456118551,  -0.000,  2.6204,  2.5446, 0.0004, 0.0092,2.4200,433.821, 0.0003, 0.0064, 76.1664, 3.5617, 0.1099, 0.0708, 0.2418, 4.9915, 2.4200, 1.5543, 0.5543,  -0.000, -61.99996,  82.00080,  8011
01401.cnv,  1456118551,   0.051,  2.6195,  2.5447, 0.0005, 0.0093,2.4200,433.837, 0.0003, 0.0064, 76.1133, 3.5592, 0.1099, 0.0708, 0.2418, 4.9915, 2.4200, 1.5543, 0.5543,   0.051, -61.99998,  82.00080,  8012
01401.cnv,  1456118551,  -0.282,  2.6189,  2.5445, 0.0004, 0.0093,2.4212,434.105, 0.0003, 0.0064, 76.0602, 3.5568, 0.1099, 0.0708, 0.2418, 4.9915, 2.4212, 1.5543, 0.5531,  -0.279, -61.99998,  82.00080,  8013
01401.cnv,  1456118551,   0.051,  2.6181,  2.5447, 0.0005, 0.0095,2.4200,433.855, 0.0003, 0.0066, 76.0337, 3.5556, 0.1099, 0.0708, 0.2418, 4.9915, 2.4200, 1.5543, 0.5531,   0.051, -61.99998,  82.00080,  8014
01401.cnv,  1456118551,  -0.008,  2.6175,  2.5443, 0.0004, 0.0093,2.4200,433.860, 0.0003, 0.0065, 76.0071, 3.5543, 0.1099, 0.0708, 0.2418, 4.9915, 2.4200, 1.5543, 0.5531,  -0.008, -61.99998,  82.00080,  8015
01401.cnv,  1456118551,   0.051,  2.6169,  2.5446, 0.0003, 0.0094,2.4200,433.872, 0.0003, 0.0065, 76.0071, 3.5543, 0.1099, 0.0708, 0.2418, 4.9915, 2.4200, 1.5543, 0.5531,   0.051, -61.99998,  82.00080,  8016
01401.cnv,  1456118551,  -0.008,  2.6169,  2.5441, 0.0003, 0.0095,2.4200,433.869, 0.0002, 0.0066, 76.0071, 3.5543, 0.1099, 0.0708, 0.2418, 4.9915, 2.4200, 1.5543, 0.5531,  -0.008, -61.99998,  82.00080,  8017
01401.cnv,  1456118551,   0.103,  2.6166,  2.5445, 0.0005, 0.0093,2.4212,434.158, 0.0003, 0.0065, 76.0071, 3.5543, 0.1099, 0.0708, 0.2418, 4.9915, 2.4212, 1.5543, 0.5531,   0.102, -61.99998,  82.00080,  8018
01401.cnv,  1456118551,   0.155,  2.6164,  2.5447, 0.0003, 0.0095,2.4200,433.884, 0.0002, 0.0066, 76.0337, 3.5556, 0.1099, 0.0708, 0.2332, 4.9915, 2.4200, 1.5543, 0.5531,   0.154, -61.99998,  82.00080,  8019
01401.cnv,  1456118551,   0.214,  2.6163,  2.5449, 0.0004, 0.0095,2.4225,434.447, 0.0003, 0.0066, 76.0337, 3.5556, 0.1099, 0.0708, 0.2259, 4.9915, 2.4225, 1.5543, 0.5531,   0.212, -61.99998,  82.00080,  8020
01401.cnv,  1456118551,   0.163,  2.6167,  2.5451, 0.0005, 0.0093,2.4200,433.880, 0.0003, 0.0065, 76.0337, 3.5556, 0.1099, 0.0708, 0.2247, 4.9915, 2.4200, 1.5543, 0.5531,   0.161, -61.99998,  82.00080,  8021
01401.cnv,  1456118551,   0.051,  2.6174,  2.5456, 0.0004, 0.0094,2.4225,434.423, 0.0003, 0.0065, 76.0337, 3.5556, 0.1099, 0.0708, 0.2259, 4.9915, 2.4225, 1.5543, 0.5531,   0.051, -61.99998,  82.00080,  8022
01401.cnv,  1456118552,  -0.008,  2.6183,  2.5454, 0.0004, 0.0094,2.4200,433.850, 0.0003, 0.0065, 76.0071, 3.5543, 0.1099, 0.0708, 0.2259, 4.9915, 2.4200, 1.5543, 0.5531,  -0.008, -61.99998,  82.00080,  8023
01401.cnv,  1456118552,  -0.008,  2.6188,  2.5454, 0.0006, 0.0095,2.4200,433.843, 0.0004, 0.0066, 76.0071, 3.5543, 0.1099, 0.0708, 0.2259, 4.9915, 2.4200, 1.5543, 0.5519,  -0.008, -61.99998,  82.00080,  8024
01401.cnv,  1456118552,   0.155,  2.6191,  2.5456, 0.0005, 0.0095,2.4225,434.406, 0.0004, 0.0066, 76.0071, 3.5543, 0.1099, 0.0708, 0.2259, 4.9915, 2.4225, 1.5543, 0.5531,   0.154, -61.99998,  82.00080,  8025
01401.cnv,  1456118552,   0.051,  2.6186,  2.5456, 0.0004, 0.0094,2.4200,433.849, 0.0003, 0.0065, 76.0071, 3.5543, 0.1099, 0.0708, 0.2259, 4.9915, 2.4200, 1.5543, 0.5519,   0.051, -61.99998,  82.00080,  8026
01401.cnv,  1456118552,   0.103,  2.6183,  2.5457, 0.0004, 0.0094,2.4200,433.856, 0.0003, 0.0065, 76.0071, 3.5543, 0.1050, 0.0708, 0.2259, 4.9915, 2.4200, 1.5543, 0.5519,   0.102, -61.99998,  82.00080,  8027
01401.cnv,  1456118552,  -0.008,  2.6189,  2.5460, 0.0004, 0.0094,2.4200,433.842, 0.0003, 0.0065, 76.0337, 3.5556, 0.0794, 0.0708, 0.2259, 4.9915, 2.4200, 1.5556, 0.5519,  -0.008, -61.99998,  82.00080,  8028
01401.cnv,  1456118552,   0.103,  2.6195,  2.5464, 0.0004, 0.0095,2.4212,434.119, 0.0003, 0.0066, 76.0337, 3.5556, 0.0672, 0.0708, 0.2259, 4.9915, 2.4212, 1.5556, 0.5519,   0.102, -61.99998,  82.00080,  8029
01401.cnv,  1456118552,   0.155,  2.6198,  2.5467, 0.0004, 0.0093,2.4200,433.838, 0.0003, 0.0064, 76.0337, 3.5556, 0.0672, 0.0708, 0.2259, 4.9915, 2.4200, 1.5556, 0.5507,   0.154, -61.99998,  82.00080,  8030
01401.cnv,  1456118552,   0.162,  2.6203,  2.5470, 0.0004, 0.0093,2.4200,433.833, 0.0003, 0.0065, 76.0337, 3.5556, 0.0672, 0.0708, 0.2259, 4.9915, 2.4200, 1.5543, 0.5519,   0.161, -61.99998,  82.00080,  8031
01401.cnv,  1456118552,   0.155,  2.6212,  2.5472, 0.0005, 0.0093,2.4200,433.820, 0.0003, 0.0064, 76.0602, 3.5568, 0.0684, 0.0708, 0.2259, 4.9915, 2.4200, 1.5543, 0.5519,   0.154, -61.99998,  82.00080,  8032
01401.cnv,  1456118552,   0.155,  2.6217,  2.5475, 0.0004, 0.0092,2.4200,433.813, 0.0003, 0.0064, 76.0337, 3.5556, 0.0684, 0.0708, 0.2259, 4.9915, 2.4200, 1.5543, 0.5519,   0.154, -61.99998,  82.00080,  8033
01401.cnv,  1456118552,   0.155,  2.6222,  2.5476, 0.0004, 0.0094,2.4200,433.807, 0.0003, 0.0065, 76.0602, 3.5568, 0.0684, 0.0708, 0.2259, 4.9915, 2.4200, 1.5543, 0.5519,   0.154, -61.99998,  82.00080,  8034
01401.cnv,  1456118552,   0.214,  2.6231,  2.5481, 0.0005, 0.0095,2.4200,433.798, 0.0003, 0.0066, 76.0337, 3.5556, 0.0684, 0.0708, 0.2259, 4.9915, 2.4200, 1.5543, 0.5507,   0.212, -61.99998,  82.00080,  8035
01401.cnv,  1456118552,   0.103,  2.6239,  2.5483, 0.0004, 0.0095,2.4212,434.061, 0.0003, 0.0066, 76.0337, 3.5556, 0.0684, 0.0708, 0.2259, 4.9915, 2.4212, 1.5543, 0.5519,   0.102, -61.99998,  82.00080,  8036
01401.cnv,  1456118552,   0.162,  2.6242,  2.5484, 0.0005, 0.0095,2.4200,433.781, 0.0003, 0.0066, 76.0602, 3.5568, 0.0684, 0.0708, 0.2259, 4.9915, 2.4200, 1.5543, 0.5519,   0.161, -61.99998,  82.00080,  8037
01401.cnv,  1456118552,   0.103,  2.6248,  2.5487, 0.0004, 0.0095,2.4200,433.769, 0.0003, 0.0066, 76.0602, 3.5568, 0.0684, 0.0708, 0.2259, 4.9915, 2.4200, 1.5543, 0.5519,   0.102, -61.99998,  82.00080,  8038
01401.cnv,  1456118552,   0.155,  2.6254,  2.5490, 0.0004, 0.0095,2.4212,434.043, 0.0003, 0.0066, 76.0602, 3.5568, 0.0684, 0.0708, 0.2259, 4.9915, 2.4212, 1.5543, 0.5519,   0.153, -61.99998,  82.00080,  8039
01401.cnv,  1456118552,   0.103,  2.6262,  2.5492, 0.0004, 0.0095,2.4200,433.751, 0.0003, 0.0066, 76.0602, 3.5568, 0.0684, 0.0708, 0.2259, 4.9915, 2.4200, 1.5543, 0.5519,   0.102, -61.99998,  82.00080,  8040
01401.cnv,  1456118552,   0.155,  2.6269,  2.5492, 0.0005, 0.0095,2.4200,433.745, 0.0003, 0.0066, 76.0337, 3.5556, 0.0684, 0.0708, 0.2259, 4.9915, 2.4200, 1.5543, 0.5519,   0.153, -61.99998,  82.00080,  8041
01401.cnv,  1456118552,   0.162,  2.6277,  2.5495, 0.0004, 0.0095,2.4200,433.734, 0.0003, 0.0066, 76.0337, 3.5556, 0.0684, 0.0708, 0.2259, 4.9915, 2.4200, 1.5543, 0.5531,   0.161, -61.99998,  82.00080,  8042
01401.cnv,  1456118552,   0.155,  2.6277,  2.5499, 0.0004, 0.0094,2.4200,433.733, 0.0003, 0.0065, 76.0337, 3.5556, 0.0684, 0.0708, 0.2259, 4.9915, 2.4200, 1.5543, 0.5531,   0.153, -61.99998,  82.00080,  8043
01401.cnv,  1456118552,   0.155,  2.6286,  2.5501, 0.0004, 0.0095,2.4200,433.721, 0.0003, 0.0066, 76.0337, 3.5556, 0.0684, 0.0708, 0.2259, 4.9915, 2.4200, 1.5543, 0.5531,   0.153, -61.99998,  82.00080,  8044
01401.cnv,  1456118552,   0.155,  2.6288,  2.5503, 0.0006, 0.0095,2.4200,433.718, 0.0004, 0.0066, 76.0337, 3.5556, 0.0684, 0.0708, 0.2271, 4.9915, 2.4200, 1.5543, 0.5531,   0.153, -61.99998,  82.00080,  8045
01401.cnv,  1456118552,   0.103,  2.6290,  2.5502, 0.0004, 0.0095,2.4200,433.714, 0.0003, 0.0066, 76.0337, 3.5556, 0.0684, 0.0708, 0.2283, 4.9915, 2.4200, 1.5543, 0.5531,   0.102, -61.99998,  82.00080,  8046
01401.cnv,  1456118553,   0.162,  2.6299,  2.5505, 0.0004, 0.0096,2.4212,433.984, 0.0003, 0.0067, 76.0337, 3.5556, 0.0684, 0.0708, 0.2283, 4.9915, 2.4212, 1.5543, 0.5531,   0.161, -61.99998,  82.00080,  8047
01401.cnv,  1456118553,   0.103,  2.6299,  2.5509, 0.0004, 0.0095,2.4200,433.701, 0.0003, 0.0066, 76.0602, 3.5568, 0.0684, 0.0708, 0.2283, 4.9915, 2.4200, 1.5543, 0.5531,   0.102, -61.99998,  82.00080,  8048
01401.cnv,  1456118553,   0.155,  2.6302,  2.5511, 0.0004, 0.0095,2.4212,433.980, 0.0003, 0.0066, 76.0602, 3.5568, 0.0684, 0.0708, 0.2283, 4.9915, 2.4212, 1.5543, 0.5543,   0.153, -61.99998,  82.00080,  8049
01401.cnv,  1456118553,   0.103,  2.6304,  2.5514, 0.0005, 0.0096,2.4200,433.695, 0.0003, 0.0067, 76.0602, 3.5568, 0.0684, 0.0708, 0.2283, 4.9915, 2.4200, 1.5543, 0.5543,   0.102, -61.99998,  82.00080,  8050
01401.cnv,  1456118553,   0.155,  2.6305,  2.5514, 0.0005, 0.0097,2.4225,434.254, 0.0003, 0.0067, 76.0602, 3.5568, 0.0684, 0.0708, 0.2283, 4.9915, 2.4225, 1.5543, 0.5543,   0.153, -61.99998,  82.00080,  8051
01401.cnv,  1456118553,   0.110,  2.6306,  2.5518, 0.0004, 0.0095,2.4200,433.693, 0.0003, 0.0066, 76.0602, 3.5568, 0.0684, 0.0708, 0.2283, 4.9915, 2.4200, 1.5543, 0.5543,   0.109, -61.99998,  82.00080,  8052
01401.cnv,  1456118553,   0.155,  2.6308,  2.5518, 0.0005, 0.0095,2.4212,433.971, 0.0003, 0.0066, 76.0602, 3.5568, 0.0733, 0.0708, 0.2283, 4.9915, 2.4212, 1.5531, 0.5543,   0.153, -61.99998,  82.00080,  8053
01401.cnv,  1456118553,   0.155,  2.6307,  2.5519, 0.0004, 0.0097,2.4200,433.694, 0.0003, 0.0067, 76.0337, 3.5556, 0.1941, 0.0708, 0.2283, 4.9915, 2.4200, 1.5531, 0.5543,   0.153, -61.99998,  82.00080,  8054
01401.cnv,  1456118553,   0.103,  2.6305,  2.5519, 0.0004, 0.0097,2.4200,433.694, 0.0003, 0.0068, 76.0337, 3.5556, 0.2650, 0.0708, 0.2283, 4.9915, 2.4200, 1.5531, 0.5543,   0.102, -61.99998,  82.00080,  8055
01401.cnv,  1456118553,   0.155,  2.6304,  2.5521, 0.0004, 0.0096,2.4212,433.977, 0.0003, 0.0067, 76.0337, 3.5556, 0.2747, 0.0708, 0.2283, 4.9915, 2.4212, 1.5531, 0.5543,   0.153, -61.99998,  82.00080,  8056
